,wl,proj.ref_white.no_filter,Grahams's desk at 2:00pm with blue sky AND overhead,Grahams's desk at 2:00pm with blue sky (NO overhead),Grahams's desk with blue sky (NO overhead),East facing window sill with blue sky at 2:10 (NO artificial light),Desk near east  facing window sill with blue sky at 2:10 (NO artificial light),Hall outside Brian's office,Window near Lou's office,Hall outside Kobus's office - strong sunny spot,Hall outside Kobus's office - shady part,Sun through window near satelite dish,Shade near window near satelite dish,Scattered sun near funky window near satelite dish,Lit spot (not bright) at north end of mezzanine (near spider),Shady spot at north end of mezzanine (near spider),Floor of common room near window (blue sky) with overheads.,Floor of common room near window (blue sky) with NO overheads.,Old desk near window (blue sky AND overheads),"Old office, desk near east facind window, and overhead",Middle of old office with overhead (far from window),NE corner of next lab (3 cm from wall on floor),"Floor in next lab near ""vesta""","Floor near wall in next lab next to ""spectrum""",ref-sun,ref-shade,ref in shade,ref in low sun,Courtyard between ASc and Kines: Bright sun,Courtyard between ASc and Kines: Bright sun (again with eyepiece shutter closed),Courtyard between ASc and Kines: Shade,Shade with some reflected light,"Sun through gap (IE, no sky)",Shade in very open denuded forest,Shade under evergreen tree with some filtered light,Shade under evergreen tree quite a bit of filtered light,Slightly tree filterred sun,"shade (partly open, overshadowed by some trees).",Sunny spot (filtered by trees admist shade in trees),Quite sunny spot (filtered by trees admist shade in trees),Very sunny spot (filtered by trees admist shade in trees),Shade on sidewalk east of ASc. (4:00),Shade outside math and stats,P-CW.REF-actual,S-WW.MB.ref.actual,proj.REF.actual,studio.REF.actual,"Middle of lab floor, overhead plus light through window (cloudy day)","Middle of lab floor, no overhead, light through window (cloudy day)","Desk near east facing lab window, overhead plus light through window (cloudy day)","Desk near east facing lab window, no overhead, light through window (cloudy day)",Outside west door to office (cloudy day),4 feet from door to satellite dish (cloudy day),On table supporting printer 'janus',Floor near mac printer (some light from outside - cloudy day),"Floor near north end of atrium (10000 level), cloudy daylight",Floor between CS and AS office door,Floor in middle of hall to 9000 level washrooms,"Floor overlooking AS open area, near 9896",Floor near AS information post near candy machine,"Outside east entrance to AS building, under cover",Floor near staris dropping down to 8000 level between AS and Academic advice,Floor near signpost near entrance to Kines wing,Corner just inside stairs up to Math by Academic advice,Amidst ferns near new outside stairs at SE end of AQ,Middle of landing of new outside stairs at SE end of AQ,"Top if new outside stairs at SE end of AQ, near foilage",Open area 40 feet north of top of new outside stairs at SE end of AQ,Under canopy of trees near top of new outside stairs at SE end of AQ - cloudy daylight,Under cover of SE end of AQ near entrance to Math and Stats - cloudy daylight,Amidst trees at SE end of AQ court - cloudy daylight,"Math hallway, 2 feet from door to 10340",Circular table furthest from window near math office - some cloudy daylight,Circular table closest to window near math office - much cloudy daylight,Floor 6 inches from Math office door - some cloudy daylight.,Floor in middle of math hallway near 10528,6 inches from SW Corner of hall overlooking bike stands - some cloudy daylight,3 feet from SW Corner of hall overlooking bike stands - much cloudy daylight,1.5 feet from SW Corner of hall overlooking bike stands - much cloudy daylight,Sylvania 50MR16Q (12VDC),Sylvania 50MR16Q (12VDC) + Roscolux 3202,Solux 3500K (12VDC),Solux 3500K (12VDC) + Roscolux 3202,Solux 4100K (12VDC),Solux 4100K (12VDC) + Roscolux 3202,Solux 4700K (12VDC),Solux 4700K (12VDC) + Roscolux 3202,Sylvania Warm White Fluorescent,Sylvania Cool White Fluorescent,Philips Ultralume Fluorescent,Halogen,Judge DAY: Macbeth 5000 Tube,Judge U30: Philips TL18W/84 Tube,Judge DAY: Macbeth 6500 Tube,Judge DAY: Macbeth 7500 Tube,Studio,Incadescent,P-CW,S-WW,desk
87,467,0.00181877075195,0.00243296154785,0.00224957104492,0.00142621228027,0.00467120373535,0.00204529602051,6.42389929199e-05,0.00553396386719,0.0927270471191,0.00861336901855,0.0962823876953,0.00988564013672,0.0257388049316,0.00953065393066,0.00688649645996,0.00465111987305,0.00441568469238,0.00612410778809,0.00637237963867,0.00072471048584,0.000251681811523,0.00129149133301,0.000385797216797,0.0125516467285,0.00506648095703,0.00734046643066,0.00430196179199,0.101445689697,0.102122312012,0.0276127746582,0.0434291235352,0.0523174157715,0.00872503149414,0.00609712854004,0.00620571008301,0.0518703894043,0.0211999633789,0.00404579931641,0.00917056604004,0.0238840222168,0.0197275195313,0.00896911865234,0.00105337597656,0.00041401340332,0.00110531005859,0.0011452064209,0.00151935119629,0.00125335827637,0.00346538452148,0.0031879765625,0.00695257446289,0.00920509655762,0.000728537475586,0.0029425168457,0.0102761038818,5.15223034668e-05,1.63392404785e-05,0.00999697814941,0.00883380554199,0.0267879187012,0.000383160913086,0.000232840307617,0.000138679089355,0.00653690148926,0.0319356872559,0.0232314074707,0.0443389758301,0.00977427697754,0.00593254296875,0.0100188562012,5.64790466309e-05,0.00102955981445,0.00267154272461,0.000279505651855,0.000232878771973,0.000748196850586,0.00456187915039,0.00196141149902,0.0028782064209,0.00160939978027,0.00527151928711,0.00294314343262,0.00461859655762,0.00257434985352,0.00264350646973,0.00148782543945,0.000274226074219,0.000549224206543,0.000184455749512,0.00131182556152,0.000515578833008,0.000270885522461,0.00134365197754,0.000936063830566,0.00634357055664,0.000872940942383,0.0028610513916,0.00234734924316,0.000872940942383
88,468,0.001839,0.002459,0.002245,0.001419,0.004653,0.002036,6.453e-05,0.005524,0.09311,0.008635,0.09664,0.009895,0.02582,0.00954,0.006875,0.004669,0.004393,0.006104,0.006393,0.0007577,0.0002586,0.001314,0.0004264,0.01265,0.005073,0.007331,0.00431,0.1017,0.1024,0.02751,0.04335,0.05252,0.008678,0.006068,0.006182,0.05195,0.02109,0.004027,0.009198,0.02399,0.01963,0.008946,0.001058,0.0004154,0.001118,0.001156,0.001572,0.001255,0.003494,0.003187,0.006974,0.009215,0.0008303,0.00299,0.01029,5.077e-05,1.665e-05,0.01001,0.008844,0.02677,0.0003846,0.0002347,0.0001393,0.006532,0.03191,0.02321,0.04429,0.009767,0.00593,0.01001,5.686e-05,0.001026,0.002668,0.0002787,0.0002342,0.0007503,0.004565,0.001964,0.002921,0.001621,0.005348,0.002963,0.004666,0.002581,0.002664,0.001488,0.0002768,0.0005544,0.0001819,0.00133,0.0005197,0.0002642,0.001345,0.000939,0.006411,0.0008854,0.002877,0.002359,0.0008854
89,469,0.00185942993164,0.00249315820312,0.00224281860352,0.00141334521484,0.0046396484375,0.00202882702637,6.49339868164e-05,0.00552039880371,0.0935808276367,0.00866420532227,0.0970863098145,0.00991371582031,0.0259254284668,0.0095588013916,0.00687064941406,0.00470068664551,0.00437508227539,0.00609335644531,0.00643159509277,0.000798641271973,0.000267625402832,0.0013446862793,0.000476642883301,0.0127473083496,0.00508060534668,0.00732343103027,0.00431765686035,0.102013787842,0.102761132813,0.0274307275391,0.043304831543,0.0527536437988,0.00863888537598,0.00604356555176,0.00616339990234,0.0520539624023,0.0209984448242,0.00401102502441,0.00922945397949,0.0241076733398,0.0195508044434,0.00892788623047,0.00106254919434,0.000416747631836,0.00113083935547,0.00116682373047,0.00163785949707,0.00125864868164,0.00353204797363,0.00318988916016,0.00700169006348,0.00923405944824,0.000951656970215,0.00305001647949,0.0103139660645,4.99403137207e-05,1.6719543335e-05,0.0100338948975,0.00886267053223,0.0267813171387,0.000386356054687,0.00023643125,0.000139966540527,0.00653439855957,0.0319182629395,0.0232123339844,0.0442875048828,0.00976921618652,0.00593270910645,0.0100113305664,5.72350378418e-05,0.00102230212402,0.00266588684082,0.000277959265137,0.000235515368652,0.000752557617187,0.00457164819336,0.00196782666016,0.00296280810547,0.00163135266113,0.0054236361084,0.00298066955566,0.00471233825684,0.00258579663086,0.00268369213867,0.00148712487793,0.000279254260254,0.000559247875977,0.000179723413086,0.00134822924805,0.000523436999512,0.000257142004395,0.00134536425781,0.000941230883789,0.00647854992676,0.000898017346191,0.00289250537109,0.00236955041504,0.000898017346191
90,470,0.0018800703125,0.0025346015625,0.00224303125,0.0014092578125,0.004631140625,0.00202377734375,6.56084375e-05,0.00552312890625,0.09413859375,0.0087009375,0.0976206640625,0.0099418203125,0.0260549609375,0.00958695703125,0.00687340625,0.00474497265625,0.004361984375,0.0060917890625,0.00648655859375,0.000846483984375,0.000278514453125,0.0013826171875,0.000535220703125,0.0128446484375,0.00508958203125,0.00731793359375,0.00432516015625,0.102390039062,0.1032078125,0.027375546875,0.043294609375,0.0530198828125,0.00860787109375,0.00602396484375,0.0061500390625,0.052183984375,0.020925625,0.00399798046875,0.00926530859375,0.024237890625,0.0194900390625,0.0089148671875,0.00106704296875,0.00041806484375,0.001143828125,0.0011776953125,0.00171533203125,0.001264234375,0.00357867578125,0.0031966328125,0.00703561328125,0.00926234765625,0.00108965273438,0.00312116796875,0.0103480078125,4.92337890625e-05,1.68579726563e-05,0.0100686835937,0.00888989453125,0.0268218359375,0.00038842421875,0.00023804296875,0.000140681640625,0.00654411328125,0.0319605859375,0.02323859375,0.044331796875,0.00978104296875,0.00594076953125,0.01002296875,5.76050390625e-05,0.00101953515625,0.00266618359375,0.000277553515625,0.000236826171875,0.00075499609375,0.0045818828125,0.001972921875,0.0030033828125,0.00164031640625,0.00549790234375,0.00299590234375,0.00475720703125,0.00258853125,0.0027023671875,0.00148508984375,0.000281566796875,0.0005637171875,0.00017866796875,0.00136653125,0.000526788671875,0.000250263671875,0.0013447734375,0.00094275546875,0.00654633984375,0.000910801171875,0.0029076015625,0.00237905859375,0.000910801171875
91,471,0.00190041479492,0.00257040136719,0.00224398999023,0.00140554638672,0.00462383007813,0.0020193482666,6.63909741211e-05,0.00552807043457,0.094730324707,0.00874001342773,0.0981929919434,0.00997282421875,0.0261947229004,0.0096161697998,0.00687647167969,0.00478292712402,0.00434990795898,0.006088546875,0.00653310754395,0.000888241101074,0.000288229528809,0.00141592211914,0.00058668157959,0.0129421008301,0.00509799084473,0.00731093566895,0.00433155065918,0.102796685791,0.10367578125,0.0273251220703,0.0432921508789,0.0532988415527,0.00857817663574,0.00600513317871,0.00613740966797,0.0523195043945,0.0208549926758,0.00398519128418,0.00930225646973,0.0243716723633,0.0194317785645,0.00890012841797,0.00107075305176,0.000419069067383,0.00115664697266,0.00118820849609,0.00178324450684,0.00126995874023,0.00362090368652,0.00320483837891,0.00707179284668,0.00929403088379,0.00120808243408,0.0031846138916,0.0103856286621,4.85573474121e-05,1.69490626221e-05,0.0101066983643,0.00891998034668,0.0268741467285,0.000390607910156,0.000239531152344,0.000141355383301,0.00655656872559,0.0320153259277,0.0232731933594,0.0443955322266,0.00979614855957,0.00595072302246,0.0100381811523,5.7931763916e-05,0.00101714758301,0.0026670501709,0.000277219299316,0.000237997277832,0.000757359863281,0.0045931965332,0.00197831201172,0.00304300537109,0.00164735095215,0.00557019543457,0.0030076463623,0.00479968762207,0.00258821508789,0.00271958813477,0.00148123791504,0.000283566589355,0.000567647241211,0.000177446020508,0.0013848137207,0.000529741271973,0.00024293939209,0.00134277929687,0.000943493237305,0.00661292224121,0.000923453894043,0.00292087451172,0.00238676159668,0.000923453894043
92,472,0.00192,0.002588,0.002244,0.001401,0.004614,0.002014,6.718e-05,0.005531,0.0953,0.008776,0.09875,0.01,0.02633,0.009638,0.006873,0.004796,0.004335,0.006073,0.006547,0.0009113,0.0002938,0.001433,0.000616,0.01304,0.005104,0.007299,0.004336,0.1032,0.1041,0.02726,0.04327,0.05357,0.008543,0.005983,0.006121,0.05244,0.02077,0.00397,0.009337,0.0245,0.01936,0.008877,0.001073,0.0004195,0.001169,0.001198,0.001821,0.001274,0.003646,0.003212,0.007106,0.009323,0.001272,0.003222,0.01042,4.79e-05,1.701e-05,0.01014,0.008947,0.02692,0.0003927,0.0002409,0.0001419,0.006567,0.03206,0.0233,0.04445,0.009808,0.005959,0.01005,5.818e-05,0.001015,0.002667,0.0002768,0.0002389,0.0007594,0.004603,0.001983,0.003082,0.001652,0.00564,0.003015,0.004839,0.002584,0.002735,0.001475,0.0002851,0.0005709,0.0001751,0.001403,0.0005323,0.0002348,0.001339,0.0009434,0.006677,0.0009357,0.002931,0.002392,0.0009357
93,473,0.00193877368164,0.00258647729492,0.00224277905273,0.0013954407959,0.00460103515625,0.00200747546387,6.81329882812e-05,0.00553114611816,0.0958349035645,0.00880784143066,0.099278840332,0.010022154541,0.0264575537109,0.00965119726563,0.00686211303711,0.00478281555176,0.00431673376465,0.00604412414551,0.0065263182373,0.000914864648438,0.000295036999512,0.00143308068848,0.000622261291504,0.0131374328613,0.00510717797852,0.00728149206543,0.00433823852539,0.103588806152,0.104468322754,0.0271769934082,0.0432233300781,0.0538277099609,0.00850137084961,0.00595689562988,0.00610010778809,0.0525399121094,0.0206682507324,0.0039519786377,0.00936860424805,0.0246202636719,0.019272467041,0.00884462402344,0.00107375036621,0.000419340332031,0.00118086206055,0.00120703393555,0.00182731152344,0.00127615612793,0.00365295495605,0.00321770483398,0.00713737731934,0.00934816467285,0.00127930117188,0.00323196630859,0.0104498535156,4.74855517578e-05,1.74235473633e-05,0.0101673455811,0.00896988391113,0.0269559716797,0.00039465949707,0.000242150463867,0.000142308581543,0.00657457971191,0.0320905700684,0.0233161816406,0.0444897766113,0.00981539526367,0.00596490527344,0.010057230957,5.83477478027e-05,0.00101419885254,0.00266679370117,0.000276561071777,0.000239531384277,0.00076106763916,0.00461081420898,0.00198680554199,0.00312015222168,0.00165418322754,0.0057069140625,0.00301782775879,0.00487479931641,0.00257578210449,0.00274843383789,0.00146632458496,0.000286145178223,0.000573434106445,0.000172483056641,0.00142108190918,0.000534464941406,0.00022655546875,0.00133345288086,0.000942473950195,0.00673847558594,0.000947518432617,0.00293791381836,0.00239474658203,0.000947518432617
94,474,0.0019567421875,0.0025660625,0.00224009375,0.00138873828125,0.004584453125,0.00199956640625,6.9468828125e-05,0.00552786328125,0.0963224609375,0.00883454296875,0.09976640625,0.010038234375,0.026574140625,0.0096548515625,0.0068432734375,0.00474355859375,0.00429473828125,0.00600165234375,0.00647120703125,0.0008993328125,0.000292016015625,0.00141642578125,0.000605968359375,0.0132333984375,0.0051072109375,0.00725801953125,0.00433809375,0.103951171875,0.104770703125,0.0270737109375,0.04314828125,0.054066328125,0.0084526328125,0.00592633203125,0.00607423828125,0.05261421875,0.0205481640625,0.00393083203125,0.009396203125,0.02473,0.0191676953125,0.0088026015625,0.00107305078125,0.0004186046875,0.0011922421875,0.001215328125,0.0018028046875,0.00127631640625,0.00364181640625,0.003221578125,0.00716506640625,0.00936850390625,0.00123137578125,0.0032148046875,0.010473984375,4.7615234375e-05,1.869921875e-05,0.0101876757813,0.00898765234375,0.026978828125,0.000396446875,0.0002432890625,0.000142580859375,0.00657855859375,0.0321033984375,0.02331921875,0.0445096484375,0.009817265625,0.0059678046875,0.0100588125,5.84374609375e-05,0.00101623828125,0.0026675859375,0.000276874609375,0.000239901953125,0.000762327734375,0.0046162109375,0.00198957421875,0.00315725390625,0.00165391796875,0.0057706328125,0.00301617578125,0.004906890625,0.00256362890625,0.0027598046875,0.00145526953125,0.000286703515625,0.000575234375,0.00017081875,0.00143906640625,0.00053625078125,0.0002191921875,0.001326234375,0.00094074453125,0.0067974375,0.00095892109375,0.002941703125,0.00239509375,0.00095892109375
95,475,0.0019748425293,0.00253621020508,0.00223712329102,0.00138192492676,0.00456716992188,0.00199138439941,7.24199121094e-05,0.00552418054199,0.0967843103027,0.00885902331543,0.100233913574,0.0100527575684,0.0266863232422,0.00965511230469,0.00682231958008,0.00469080114746,0.00427265539551,0.00595405114746,0.0063984576416,0.000872705078125,0.000286414221191,0.00138987878418,0.000576008972168,0.0133404919434,0.00510973120117,0.00723511193848,0.00433971850586,0.104339465332,0.105088952637,0.026973861084,0.0430795800781,0.0543175341797,0.00840491137695,0.00589641149902,0.00604906262207,0.0527021777344,0.0204291760254,0.00391031286621,0.00942710083008,0.0248476269531,0.019061697998,0.00875983398437,0.00107207629395,0.000417843847656,0.00120375415039,0.00122371020508,0.001760828125,0.00127556311035,0.00362086584473,0.00322492993164,0.00719076379395,0.00938816394043,0.00115243408203,0.00318273583984,0.0104961914062,4.97203369141e-05,2.30470581055e-05,0.0102067388916,0.00900466638184,0.0269999755859,0.000398162768555,0.000244434106445,0.000142838244629,0.0065823104248,0.0321147766113,0.0233228613281,0.0445301013184,0.00981959887695,0.0059713671875,0.0100610893555,5.85185754395e-05,0.00102868249512,0.00267788110352,0.000279807629395,0.000240196203613,0.000763681140137,0.0046215402832,0.00199232092285,0.0031924654541,0.00165193151855,0.00583050097656,0.00301141296387,0.00493601513672,0.00254889025879,0.00276951049805,0.00144281848145,0.00028700838623,0.00057646394043,0.000176603662109,0.0014572701416,0.0005378359375,0.000216848242188,0.00131839672852,0.000938617553711,0.00685719628906,0.000970439672852,0.00294464282227,0.00239489794922,0.000970439672852
96,476,0.001994,0.002507,0.002235,0.001376,0.004552,0.001984,7.82e-05,0.005523,0.09724,0.008884,0.1007,0.01007,0.0268,0.009658,0.006805,0.004638,0.004254,0.00591,0.006326,0.0008438,0.0002801,0.001361,0.0005423,0.01347,0.00512,0.007219,0.004347,0.1048,0.1055,0.0269,0.04305,0.05461,0.008366,0.005872,0.00603,0.05284,0.02033,0.003894,0.009468,0.02499,0.01897,0.008725,0.001072,0.0004176,0.001216,0.001233,0.001716,0.001275,0.003599,0.003229,0.007216,0.009411,0.001069,0.003149,0.01052,5.522e-05,3.267e-05,0.01023,0.009025,0.02703,0.0003999,0.0002457,0.0001432,0.006589,0.03214,0.02334,0.04457,0.009828,0.005979,0.01007,5.866e-05,0.001059,0.002706,0.0002874,0.0002406,0.0007656,0.004629,0.001996,0.003225,0.001649,0.005886,0.003005,0.004963,0.002533,0.002778,0.00143,0.0002873,0.0005773,0.0001963,0.001476,0.0005394,0.0002237,0.001311,0.0009365,0.006921,0.0009826,0.002949,0.002396,0.0009826
97,477,0.00201425598145,0.00247889086914,0.00223376818848,0.00137100292969,0.00453904064941,0.00197745251465,8.67533410645e-05,0.00552428356934,0.0976900585938,0.00890960986328,0.101164853516,0.0100900880127,0.0269152697754,0.00966376208496,0.00679153259277,0.00458565270996,0.00423885693359,0.00586981164551,0.00625451147461,0.000812970751953,0.00027314354248,0.00133008166504,0.000505235461426,0.013622611084,0.00513830847168,0.00721022827148,0.00436034741211,0.105333984375,0.106005541992,0.0268528771973,0.0430606591797,0.0549445007324,0.00833613574219,0.00585327062988,0.00601725134277,0.0530293579102,0.0202513232422,0.00388204821777,0.00951919750977,0.0251578857422,0.0188932739258,0.00869873974609,0.00107289355469,0.000417909997559,0.00122900695801,0.00124324243164,0.00166889685059,0.00127465380859,0.00357657946777,0.00323378942871,0.00724077746582,0.00943703564453,0.000982176452637,0.00311408105469,0.010545378418,6.40740466309e-05,4.75077539062e-05,0.0102575014648,0.00904866516113,0.0270687097168,0.000401669445801,0.000247101196289,0.000143671484375,0.0065986015625,0.032178984375,0.0233706750488,0.0446291784668,0.00984252880859,0.00599074938965,0.01008559729,5.8865526123e-05,0.00110698840332,0.00275180810547,0.000299600402832,0.000241127124023,0.000768116149902,0.00463864538574,0.00200064599609,0.00325483569336,0.00164526196289,0.0059370892334,0.00299717700195,0.00498791650391,0.00251619897461,0.00278534057617,0.00141697583008,0.000287600817871,0.00057776730957,0.000229653869629,0.00149527856445,0.000540974926758,0.000239736877441,0.00130417810059,0.000934452905273,0.00698904162598,0.000995432336426,0.00295492822266,0.0023985970459,0.000995432336426
98,478,0.00203558203125,0.00245215625,0.00223340234375,0.00136690625,0.00452820703125,0.00197171484375,9.78874609375e-05,0.00552778515625,0.0981340625,0.008935828125,0.101627421875,0.0101128554687,0.0270318359375,0.00967231640625,0.00678179296875,0.00453405859375,0.004227046875,0.00583345703125,0.0061843828125,0.000780578125,0.000265632421875,0.00129744921875,0.000465294140625,0.0137974609375,0.00516438671875,0.0072088203125,0.00437978125,0.10593671875,0.1066,0.0268312890625,0.0431096875,0.0553184765625,0.00831490625,0.00583998046875,0.00601055859375,0.053268046875,0.02019234375,0.00387430078125,0.009580234375,0.02535015625,0.01883109375,0.0086810859375,0.00107475,0.000418769921875,0.00124275390625,0.001254421875,0.00162005078125,0.001274515625,0.00355387109375,0.00323922265625,0.00726500390625,0.0094659765625,0.000892942578125,0.0030783515625,0.01057203125,7.60875390625e-05,6.7263671875e-05,0.010288875,0.00907533203125,0.0271150390625,0.000403477734375,0.0002486421875,0.00014424921875,0.006610828125,0.032230390625,0.0234137890625,0.0447057421875,0.0098627421875,0.00600633203125,0.0101073945313,5.91339453125e-05,0.00117162109375,0.00281428125,0.000316137109375,0.00024178046875,0.000771216796875,0.00465033984375,0.0020062109375,0.0032820546875,0.0016408515625,0.00598387890625,0.002988171875,0.005010859375,0.0024987109375,0.0027916171875,0.0014038828125,0.000287923828125,0.0005778921875,0.000275733203125,0.0015151015625,0.0005425828125,0.000264555078125,0.00129800390625,0.00093251328125,0.00706125390625,0.00100892851563,0.0029624296875,0.00240276171875,0.00100892851563
99,479,0.00205712145996,0.00242590991211,0.00223002429199,0.00136107128906,0.00451114929199,0.00196331652832,0.000112340404053,0.0055240098877,0.0984154492187,0.00894811865234,0.101923105469,0.0101214251709,0.0271066784668,0.00966747277832,0.00676376184082,0.00448124523926,0.00421011767578,0.0057920579834,0.00611213012695,0.000750815576172,0.000258501916504,0.0012659197998,0.000428828649902,0.0139608215332,0.00518618518066,0.00720111645508,0.00439650024414,0.106393261719,0.107067114258,0.0267784558105,0.0431078955078,0.0556218713379,0.00828480566406,0.00582032849121,0.00599720910645,0.0534439916992,0.0201117822266,0.00386257531738,0.00963044116211,0.0255117431641,0.018747956543,0.00865623974609,0.00107673925781,0.000419646398926,0.00125662634277,0.00126589624023,0.00157485949707,0.00127259033203,0.00352924816895,0.00323969934082,0.00727726208496,0.00948117236328,0.000814602307129,0.00304330664062,0.0105823754883,9.2516895752e-05,9.43375488281e-05,0.0103055454102,0.00908884509277,0.027120592041,0.000404735583496,0.000250212670898,0.000144776855469,0.00661346289062,0.0322357519531,0.023424407959,0.0447156799316,0.00986932958984,0.00601384680176,0.0101152332764,5.9413404541e-05,0.0012583392334,0.00289392236328,0.00033818001709,0.00024244465332,0.000773773449707,0.00465625646973,0.00200963037109,0.00330722583008,0.00163576635742,0.00602745812988,0.00297808666992,0.00503161279297,0.00248062426758,0.00279683032227,0.00139060327148,0.000288160754395,0.000577644995117,0.000339434655762,0.00153512475586,0.000544176049805,0.000302984069824,0.0012920880127,0.000930520629883,0.0071346072998,0.00102261263428,0.00296972705078,0.00240705285645,0.00102261263428
100,480,0.002078,0.002399,0.00222,0.001351,0.00448,0.001949,0.0001306,0.005504,0.09839,0.008933,0.1019,0.0101,0.0271,0.009634,0.006726,0.004425,0.00418,0.005737,0.006034,0.0007274,0.0002526,0.001238,0.0004016,0.01408,0.005192,0.007174,0.004402,0.1065,0.1072,0.02664,0.04297,0.05575,0.008229,0.005783,0.005965,0.05345,0.01997,0.003839,0.00965,0.02559,0.01861,0.008609,0.001078,0.00042,0.00127,0.001277,0.001538,0.001267,0.003501,0.00323,0.007267,0.009467,0.0007588,0.00301,0.01056,0.0001143,0.0001306,0.01029,0.009074,0.02704,0.0004049,0.0002517,0.0001451,0.006595,0.03214,0.02336,0.04458,0.009844,0.006002,0.01009,5.965e-05,0.001371,0.00299,0.0003665,0.000243,0.0007747,0.004649,0.002008,0.003331,0.00163,0.006069,0.002967,0.00505,0.002462,0.002801,0.001377,0.0002882,0.000577,0.0004243,0.001555,0.0005457,0.0003589,0.001286,0.0009283,0.007206,0.001036,0.002975,0.00241,0.001036
101,481,0.00209821508789,0.00237249499512,0.00220343554688,0.00133675268555,0.00443495922852,0.00192885461426,0.000152361469727,0.00546784326172,0.0980626806641,0.00889092456055,0.101562823486,0.0100489868164,0.0270130578613,0.00957249731445,0.00666892443848,0.00436688366699,0.00413686560059,0.00566902819824,0.00595202282715,0.000711485009766,0.000248198742676,0.00121473730469,0.00038500579834,0.0141547106934,0.0051818515625,0.00712770275879,0.00439631567383,0.106258703613,0.107001269531,0.0264165905762,0.0426971459961,0.0557039501953,0.0081477364502,0.00572817224121,0.00591411315918,0.0532869482422,0.0197676916504,0.0038036730957,0.00963896264648,0.0255851403809,0.0184180419922,0.00853976049805,0.00107854382324,0.000419830822754,0.00128286657715,0.00128774267578,0.00151130969238,0.0012578795166,0.00347027575684,0.00321029040527,0.00723460693359,0.00942377087402,0.000728739587402,0.00298007421875,0.0105054577637,0.000141053068848,0.000175441047363,0.0102426293945,0.00903111645508,0.0268743725586,0.000403992102051,0.000253104162598,0.000145220471191,0.00655570458984,0.0319444946289,0.0232213964844,0.0443002709961,0.0097871171875,0.0059709744873,0.0100320405273,5.98438671875e-05,0.00150762353516,0.0031008190918,0.000400606433105,0.000243449987793,0.000774002429199,0.00462870678711,0.00200137890625,0.00335359313965,0.00162376196289,0.00610890319824,0.00295528845215,0.00506636206055,0.00244318200684,0.00280432312012,0.00136327478027,0.000288060314941,0.000576003942871,0.000528926831055,0.00157473657227,0.000547177844238,0.000431396386719,0.00127982446289,0.000925888000488,0.00727544555664,0.00104909229736,0.0029782902832,0.00241162438965,0.00104909229736
102,482,0.0021178125,0.00234739453125,0.002180890625,0.0013186796875,0.004377171875,0.00190337109375,0.00017706734375,0.0054166875,0.09745859375,0.0088241484375,0.100937304687,0.00997078125,0.0268525390625,0.0094854296875,0.00659424609375,0.00430851953125,0.00408177734375,0.00558975390625,0.00586840234375,0.00070365,0.000245455859375,0.0011968125,0.000379644140625,0.0141878515625,0.0051568828125,0.00706381640625,0.0043803125,0.105694921875,0.10649609375,0.0261147265625,0.042299765625,0.05549671875,0.00804301953125,0.00565723046875,0.00584601953125,0.05296734375,0.0195097265625,0.0037575078125,0.009599484375,0.0255030859375,0.018176640625,0.00845046875,0.00107841796875,0.000419171484375,0.00129525390625,0.0012981640625,0.00149583203125,0.00124559765625,0.00343834765625,0.00318141796875,0.0071819296875,0.00935373828125,0.000725682421875,0.0029548515625,0.0104214453125,0.000172043359375,0.0002276503125,0.0101659375,0.008962375,0.026630546875,0.000402108203125,0.000254430859375,0.000145152734375,0.00649725,0.03165734375,0.023014453125,0.0438878125,0.0097011953125,0.00592226171875,0.0099439296875,5.999734375e-05,0.001664546875,0.0032236328125,0.000439601171875,0.000243802734375,0.000771797265625,0.004596390625,0.0019901640625,0.00337526171875,0.0016172734375,0.00614758984375,0.00294333203125,0.0050811171875,0.00242451171875,0.00280702734375,0.00134963671875,0.000287766015625,0.000574711328125,0.00065050625,0.0015943671875,0.000548632421875,0.00051846328125,0.0012736484375,0.000923323828125,0.007343125,0.00106191835938,0.002979734375,0.00241201953125,0.00106191835938
