,wl,Paint Chip 1 - Unicorn Blue,Paint Chip 2 - Rich Plum,Paint Chip 3 - Nocturnal Sea,Paint Chip 4 - Calypso Ruffel,Paint Chip 5 - Hyacynth,Paint Chip 6 - Sun Valley,Paint Chip 7 - Continental Blue,Paint Chip 8 - Carnival Red,Paint Chip 9 - Bohemian Blue,Paint Chip 10 - Fire Engine Red,Paint Chip 11 Lucky Irish,Paint Chip 12 Roanoke Red,Paint Chip 13 Paris Night,Paint Chip 14 Nectarine,Paint Chip 15 Ecudor,Paint Chip 16 Wild Mint,Paint Chip 17 Primrose,Paint Chip 18 Oakheart,Paint Chip 19 Slate Grey
88,468,0.48088,0.2355,0.10756,0.22529,0.33704,0.11918,0.42666,0.080879,0.18076,0.060816,0.10776,0.058219,0.12192,0.080565,0.081221,0.076341,0.079024,0.079994,0.17745
89,469,0.48722138916,0.234106611328,0.108447444336,0.223216384277,0.333888409424,0.120033972168,0.427140310059,0.0800619705811,0.179995061035,0.0604424956055,0.110009617188,0.05827559375,0.121095113525,0.0808091154785,0.0816427982178,0.0775325906982,0.0799937674561,0.0800362937012,0.177388691406
90,470,0.493327265625,0.232749921875,0.109301703125,0.2211871875,0.330704023437,0.12101125,0.42750859375,0.0792681523438,0.179263125,0.05996159375,0.112374914062,0.058350140625,0.120265273437,0.0810373046875,0.0821321054688,0.0788089804687,0.0810161523437,0.08009446875,0.177321328125
91,471,0.499326472168,0.231367363281,0.11014287793,0.219113498535,0.327405921631,0.122088684082,0.427597248535,0.0784692125244,0.17851923584,0.0595029301758,0.114961661133,0.0584456425781,0.119399764404,0.0812911257324,0.0827788868408,0.0801836334229,0.0821680797119,0.0801852180176,0.177240458984
92,472,0.50534,0.2299,0.11099,0.21691,0.32392,0.12324,0.42724,0.077638,0.17772,0.059194,0.11787,0.058564,0.11847,0.081611,0.083667,0.081666,0.08353,0.080323,0.17714
93,473,0.511352349854,0.228354661865,0.111842119141,0.214583974609,0.320256086426,0.12446574585,0.42642463623,0.0767769486084,0.176866855469,0.0590400545654,0.121108045288,0.0587063657227,0.117479335937,0.0819967763672,0.0848109509277,0.0832547060547,0.0851119093018,0.0805098597412,0.177020748291
94,474,0.517333320313,0.226745195312,0.112696171875,0.212151484375,0.316434765625,0.125766132813,0.42515125,0.0758914882813,0.175965390625,0.0590363085937,0.124673253906,0.05887296875,0.11643484375,0.08244528125,0.086215359375,0.0849447265625,0.0869211992187,0.0807451445313,0.176885117187
95,475,0.523019549561,0.225193331299,0.113517089844,0.209760898437,0.312628649902,0.127117911377,0.42351536377,0.0750195655518,0.175081240234,0.0590569761963,0.128432220825,0.0590538647461,0.115397988281,0.0828700556641,0.0877930236816,0.0866708378906,0.0889728109131,0.0810033380127,0.176749266357
96,476,0.52815,0.22382,0.11427,0.20756,0.30901,0.1285,0.42162,0.0742,0.17428,0.058974,0.13225,0.059239,0.11443,0.083188,0.089453,0.088369,0.091277,0.081258,0.17663
97,477,0.532697371826,0.22263574707,0.114951784668,0.205564440918,0.3055984021,0.129906591797,0.419466525879,0.0734370476074,0.173563912354,0.0587863481445,0.136125169678,0.0594271860352,0.113537219238,0.0834012907715,0.0911953608398,0.0900353465576,0.0938523166504,0.0815083145752,0.176528829346
98,478,0.536653007812,0.22164234375,0.11556171875,0.20378015625,0.302401992188,0.131334375,0.4170553125,0.0727330546875,0.172930429687,0.0585003203125,0.140064882812,0.05961775,0.112721796875,0.0835210234375,0.0930237421875,0.0916716132812,0.0967149296875,0.0817547695312,0.176446445313
99,479,0.5401722229,0.220779233398,0.116123039551,0.202111750488,0.299343956299,0.132827783203,0.414366716309,0.0720838029785,0.172350203857,0.0581806450195,0.144133018799,0.0598166577148,0.111953630371,0.0836321027832,0.0949661850586,0.093306144165,0.099800666748,0.0819937894287,0.176393851318
100,480,0.54342,0.21998,0.11666,0.20046,0.29634,0.13443,0.41138,0.071483,0.17179,0.057897,0.1484,0.06003,0.1112,0.083824,0.097054,0.094972,0.10305,0.082224,0.17638
101,481,0.546385998535,0.219244587402,0.117172001953,0.198829715576,0.29339651001,0.136140814209,0.408108565674,0.0709321431885,0.171247205811,0.0576487258301,0.152868662109,0.0602566367187,0.110462954102,0.0841071853027,0.0992826403809,0.0966757147217,0.106475635864,0.0824452994385,0.176406645508
102,482,0.549055234375,0.218572734375,0.117657578125,0.197229570312,0.290519960937,0.137956210937,0.404567460938,0.0704314257813,0.170718242188,0.0574339375,0.1575421875,0.060495015625,0.10974484375,0.0844898515625,0.10164740625,0.0984260273437,0.110098925781,0.0826594335938,0.176473515625
103,483,0.551370437012,0.217974504395,0.118101914062,0.195734605713,0.287738485107,0.139815977783,0.400779710693,0.0699813162842,0.170190074463,0.0572559304199,0.162437626953,0.0607396933594,0.109054213867,0.0849843898926,0.104160027588,0.100233390259,0.114039784546,0.0828872703857,0.17655105957
104,484,0.55327,0.21746,0.11849,0.19442,0.28508,0.14166,0.39677,0.069581,0.16965,0.057115,0.16757,0.060985,0.1084,0.085599,0.10683,0.10211,0.11842,0.08315,0.17661
105,485,0.554758948975,0.217018239746,0.118823151855,0.193279759521,0.282538206787,0.143483067627,0.392551955566,0.069227954834,0.169091140137,0.0570141252441,0.172951500244,0.0612297312012,0.107780418701,0.0863511943359,0.109654716675,0.104076431519,0.123260862915,0.0834504052734,0.176648835449
106,486,0.555844023438,0.216636640625,0.11910375,0.192301679688,0.280104179688,0.145283710938,0.388139765625,0.06891859375,0.1685075,0.056953921875,0.178592539062,0.0614728203125,0.107193242187,0.0872561875,0.112628785156,0.106155691406,0.128577777344,0.083790078125,0.17666828125
107,487,0.556513428955,0.216297121582,0.11933973877,0.191454356689,0.277745909424,0.14711239624,0.383552702637,0.0686326115723,0.167887219238,0.0569215837402,0.184482332764,0.0617142150879,0.106632017822,0.0882770166016,0.115728865845,0.108363764282,0.134349515503,0.0841695888672,0.176688293457
108,488,0.55676,0.21598,0.11954,0.1907,0.27543,0.14902,0.37881,0.06835,0.16722,0.056903,0.19061,0.061954,0.10609,0.089379,0.11893,0.11072,0.14055,0.084588,0.17673
109,489,0.556578925781,0.215670078125,0.11970512207,0.190027150879,0.273142438965,0.151014256592,0.373918822021,0.0680656761475,0.166501137695,0.0568948330078,0.196990460205,0.0621896402588,0.105562992676,0.090582677124,0.122231084961,0.11325805957,0.147210843506,0.0850479699707,0.176793083496
110,490,0.555968515625,0.2153509375,0.119835703125,0.18942125,0.27086890625,0.153101367188,0.368884492187,0.0677758007812,0.165727578125,0.0568934921875,0.203641054687,0.0624184101562,0.10504646875,0.0919151835937,0.12563215625,0.116016,0.154365195313,0.0855513046875,0.1768765625
111,491,0.555012373047,0.215011757812,0.11994371582,0.188824489746,0.268631721191,0.155188726807,0.363762052002,0.0674922208252,0.16491262207,0.0568903144531,0.210554827881,0.0626439266357,0.104552144043,0.0934074239502,0.12909080957,0.11902709668,0.161964493408,0.0860838493652,0.176979533691
112,492,0.55379,0.21464,0.12004,0.18818,0.26645,0.15719,0.3586,0.067227,0.16407,0.056877,0.21773,0.062869,0.10409,0.095098,0.13257,0.12233,0.16997,0.086632,0.1771
113,493,0.552313427734,0.21422161377,0.120126219482,0.187468481445,0.264313823242,0.159123626709,0.353412752686,0.0669770842285,0.163201428223,0.0568496330566,0.225145870361,0.0630923170166,0.103656084473,0.0969984333496,0.136058980713,0.125933546143,0.178379669189,0.0871939786377,0.17723824707
114,494,0.550587890625,0.213741640625,0.120202539062,0.186674296875,0.262209609375,0.161020976562,0.348208476562,0.0667386328125,0.1623084375,0.05680503125,0.232780351562,0.0633118085937,0.1032443125,0.0991223125,0.139551914062,0.129845039063,0.187198320313,0.0877690507813,0.177393828125
115,495,0.548462089844,0.213134997559,0.120250113525,0.185799711914,0.26001940918,0.163005948486,0.34283322876,0.066492557373,0.16136829834,0.0567379020996,0.240896361084,0.0635049168701,0.10281017334,0.101660488525,0.143180477295,0.13432255249,0.19675543335,0.088383355835,0.177560043945
116,496,0.54579,0.21234,0.12025,0.18485,0.25763,0.16521,0.33714,0.06622,0.16036,0.056644,0.24973,0.06365,0.10231,0.10479,0.14707,0.1396,0.20736,0.089062,0.17773
117,497,0.542579002686,0.211346746826,0.120202631836,0.183814729004,0.255029654541,0.167671538086,0.331131759033,0.0659194622803,0.159285933838,0.0565229855957,0.259251561279,0.0637456480713,0.101738750732,0.108524999878,0.151222200928,0.145661063232,0.219013717041,0.0898052202148,0.177902354736
118,498,0.538851445313,0.210152148438,0.12010984375,0.18268515625,0.252217617187,0.1704284375,0.324827070312,0.0655909804688,0.158151367187,0.056375828125,0.269391757813,0.0637926757813,0.101094945313,0.112857253906,0.155625820312,0.152451132813,0.231680585937,0.0906108515625,0.178076054688
119,499,0.534784381104,0.208790240479,0.119979301758,0.181442399902,0.249300750732,0.173516625977,0.318438265381,0.0652409102783,0.157001112061,0.0562028757324,0.279638111572,0.0638095692139,0.100401070557,0.11754240686,0.160081417236,0.159623062744,0.244919715576,0.091440003418,0.178249105225
120,500,0.53056,0.2073,0.11982,0.18007,0.24639,0.17697,0.31218,0.064877,0.15588,0.056006,0.28947,0.063816,0.099682,0.12233,0.16439,0.16681,0.25828,0.092254,0.17842
121,501,0.526199943848,0.205686395264,0.119633012695,0.178569118652,0.24349017334,0.180838983154,0.306068630371,0.0644996115723,0.154792009277,0.0557865515137,0.298810604248,0.0638135206299,0.0989370093994,0.127203444336,0.168547496338,0.173937183838,0.271715628662,0.0930513040771,0.178587353516
122,502,0.521718359375,0.203956289063,0.11941984375,0.17694453125,0.240602109375,0.185173710937,0.30010796875,0.0641096875,0.153738046875,0.055546890625,0.307609335938,0.0638033398437,0.0981654726563,0.1321580625,0.172564726563,0.180935507813,0.285201679688,0.0938332070313,0.17875015625
123,503,0.517076647949,0.202112593994,0.119191889648,0.175206760254,0.237670793457,0.190008746338,0.294207990723,0.0637152009277,0.152703215332,0.0553120129395,0.315970328369,0.0637846156006,0.0973688309326,0.137284016602,0.176544266357,0.187728114014,0.298883253174,0.0946263936768,0.178912900391
124,504,0.51223,0.20016,0.11896,0.17337,0.23464,0.19538,0.28827,0.063324,0.15167,0.055106,0.32402,0.063756,0.096548,0.14268,0.1806,0.19425,0.31292,0.095459,0.17908
125,505,0.507198131104,0.19811395874,0.118726452637,0.171446363525,0.231519260254,0.201323035889,0.282303884277,0.062938241333,0.150639598389,0.0549327824707,0.331701311035,0.0637196408691,0.0957068588867,0.148334189453,0.184743796387,0.200420738525,0.327258607178,0.0963303762207,0.179251109619
126,506,0.502000039063,0.195992148438,0.118492421875,0.169451054687,0.228321796875,0.207873164062,0.2763203125,0.0625595273438,0.149612460938,0.054794203125,0.3389628125,0.0636774453125,0.0948491953125,0.15423421875,0.18898953125,0.206169804687,0.341841445313,0.0972388515625,0.179425507812
127,507,0.496667108154,0.193831544189,0.118252365723,0.167409627686,0.22509541748,0.215156265869,0.27033092041,0.06218768396,0.148578990479,0.0546666101074,0.345764978027,0.0636346491699,0.0939692358398,0.160334541016,0.19336317627,0.211421268311,0.356638760986,0.0981838239746,0.179597156982
128,508,0.49123,0.19167,0.118,0.16535,0.22189,0.22329,0.26435,0.061822,0.14753,0.054526,0.35207,0.063596,0.093062,0.16659,0.19789,0.21611,0.37161,0.099163,0.17976
129,509,0.485698300781,0.189526595459,0.117735985107,0.163288400879,0.218718548584,0.232297811279,0.258377911377,0.0614641005859,0.146462116699,0.0543715324707,0.357866989746,0.0635633354492,0.0921315487061,0.172997874756,0.202594459229,0.220202229004,0.386719682617,0.100177574585,0.179914379883
130,510,0.480079609375,0.187419726562,0.117460898438,0.161241640625,0.215593398438,0.242189179687,0.252416367187,0.061115375,0.14537265625,0.05420346875,0.3631490625,0.063538,0.0911832539063,0.179558242188,0.207499804688,0.223676640625,0.40192453125,0.101227761719,0.180061171875
131,511,0.474356181641,0.185365714111,0.117172799072,0.159267351074,0.212501329346,0.252885679932,0.246466322021,0.0607726650391,0.144269387207,0.054050651123,0.367897658691,0.0635090395508,0.0902329205322,0.186334952393,0.212658719482,0.226524538574,0.417066665039,0.10229464563,0.180199672852
132,512,0.46851,0.18338,0.11687,0.15742,0.20943,0.2643,0.24053,0.060433,0.14316,0.053941,0.3721,0.063466,0.089297,0.19339,0.21812,0.22875,0.43199,0.10336,0.18033
133,513,0.462543070068,0.181481993408,0.116551903076,0.155720325928,0.206393961182,0.276437561035,0.234609918213,0.0600979329834,0.142041154785,0.0538768737793,0.375756494141,0.0634109958496,0.0883803077393,0.20071758667,0.223904698486,0.230353521729,0.44665019165,0.104424332764,0.180452064209
134,514,0.456458007812,0.179690664063,0.116218164063,0.154184492188,0.203410117187,0.28930390625,0.228709257813,0.0597695585937,0.14090859375,0.05385853125,0.378873359375,0.0633475078125,0.0874872070312,0.208305351562,0.230028945312,0.231345820313,0.461013164063,0.105490203125,0.180566289062
135,515,0.450304727783,0.1780215271,0.115872867432,0.152758751221,0.200536365967,0.302854255371,0.222864520264,0.0594502462158,0.139754450684,0.0538339504395,0.381497832031,0.063287020752,0.0866283118896,0.216096519775,0.236448841553,0.231824393311,0.475079578857,0.106568012939,0.180687550049
136,516,0.44413,0.17649,0.11552,0.15139,0.19783,0.31705,0.21711,0.059143,0.13857,0.053753,0.38368,0.063242,0.085813,0.22403,0.24312,0.23189,0.48886,0.10767,0.18083
137,517,0.437948765869,0.175108863525,0.115159598389,0.150087659912,0.195307342529,0.331832851562,0.211460618896,0.0588496064453,0.137354694824,0.053614369751,0.385434664307,0.0632145495605,0.0850461174316,0.232070150146,0.250022749023,0.231575551758,0.502300925293,0.10879492688,0.180993635254
138,518,0.431772851563,0.173890117187,0.114791367188,0.148865507812,0.192981367188,0.347142421875,0.205929414062,0.0585721953125,0.13610828125,0.0534213710937,0.386776523438,0.0632066171875,0.08433121875,0.240177460938,0.257135390625,0.230912421875,0.51534984375,0.109941558594,0.181176796875
139,519,0.425465731201,0.172874666748,0.11440994751,0.147820997314,0.190830015869,0.363299794922,0.200421729736,0.0583220507812,0.134804543457,0.0532472703857,0.387712635498,0.0632337619629,0.0836575114746,0.248429532471,0.264655581055,0.229872485352,0.528137883301,0.111145783569,0.18136682373
140,520,0.4189,0.1721,0.11401,0.14705,0.18883,0.38059,0.19485,0.05811,0.13342,0.053165,0.38825,0.06331,0.083014,0.25689,0.27276,0.22843,0.54078,0.11244,0.18155
141,521,0.412080931396,0.171569013672,0.113591259766,0.146555313721,0.186985604248,0.398961085205,0.18921944458,0.0579370571289,0.131952492676,0.0531770968018,0.388406312256,0.0634366566162,0.0824007685547,0.265522269287,0.281417841797,0.226616973877,0.553257121582,0.113825568848,0.181725545654
142,522,0.405029257812,0.17127875,0.113153828125,0.146331132812,0.185301132812,0.418311367188,0.183546289063,0.0578030234375,0.13040328125,0.0532808476562,0.388199804688,0.0636128242188,0.0818182890625,0.274273476562,0.290567734375,0.224470585937,0.56553109375,0.115299140625,0.181892929688
143,523,0.39800600708,0.171215595703,0.112701953125,0.146340921631,0.183847427979,0.437832757568,0.178043450928,0.0577065708008,0.12882760498,0.0534227747803,0.387666085205,0.0638223995361,0.0812872050781,0.282786055908,0.299779765625,0.222137161865,0.577135827637,0.11679057373,0.182040992432
144,524,0.39127,0.17136,0.11224,0.14654,0.18269,0.45672,0.17292,0.057645,0.12728,0.053547,0.38684,0.064048,0.080827,0.29071,0.30862,0.21976,0.58762,0.11823,0.18216
145,525,0.38484012085,0.171698408203,0.111768225098,0.146917669678,0.181823951416,0.474865812988,0.168189434814,0.0576168122559,0.125763659668,0.0536517202148,0.385737524414,0.0642867078857,0.0804357995605,0.29800088623,0.317024176025,0.217370061035,0.596954180908,0.119613017578,0.18224864502
146,526,0.378716210938,0.1722125,0.11128671875,0.147458945313,0.181234882812,0.492215859375,0.163848085938,0.05761946875,0.12427765625,0.0537369921875,0.384372578125,0.0645355976563,0.08010921875,0.304643203125,0.324952148437,0.214987578125,0.605151367187,0.12094015625,0.18230734375
147,527,0.372734249268,0.172866201172,0.110791833496,0.148116026611,0.180832049561,0.509137497559,0.159742357178,0.0576417229004,0.122775656738,0.0538229741211,0.382746704102,0.0647916246338,0.0798231105957,0.310816623535,0.332511717529,0.21255291748,0.612587630615,0.122254033203,0.182354772949
148,528,0.36672,0.17362,0.11028,0.14884,0.18052,0.52603,0.15571,0.057672,0.12121,0.053931,0.38086,0.065052,0.079552,0.31672,0.33983,0.21,0.61966,0.1236,0.18241
149,529,0.360676351318,0.174446386719,0.109751486816,0.149604145508,0.180278608398,0.542830749512,0.151748284912,0.057706692627,0.119581669922,0.0540572727051,0.378723874512,0.0653112106934,0.0792904711914,0.322349989014,0.346865839844,0.207344659424,0.626387376709,0.124977019043,0.182473574219
150,530,0.354610664062,0.1753159375,0.109206875,0.15038234375,0.180089296875,0.559469921875,0.147859023437,0.0577425625,0.117894140625,0.054197203125,0.37634921875,0.0655636796875,0.0790334765625,0.327704804687,0.35358234375,0.204603164062,0.632778242188,0.126382890625,0.182544921875
151,531,0.348560841064,0.176180058594,0.108651325684,0.151159350586,0.179947397461,0.575826975098,0.144071436768,0.0577749870605,0.116166503906,0.0543358776855,0.373752668457,0.0658086945801,0.0787781040039,0.332769908447,0.359942265625,0.201807454834,0.638780606689,0.127810217285,0.182621650391
152,532,0.34257,0.17699,0.10809,0.15192,0.17985,0.59177,0.14042,0.0578,0.11442,0.054458,0.37095,0.066045,0.078522,0.33753,0.36591,0.19899,0.64433,0.12925,0.1827
153,533,0.336626781006,0.177715223389,0.10752182251,0.15263776123,0.179772709961,0.607283847656,0.136891486816,0.0578145461426,0.112655137207,0.0545614150391,0.367945736084,0.0662684278564,0.0782584544678,0.342022392578,0.371485189209,0.196152843018,0.649463441162,0.130704667969,0.182779871826
154,534,0.330719804688,0.178326679687,0.106945117187,0.153285546875,0.179691171875,0.62235328125,0.13347328125,0.057816203125,0.11087259375,0.0546446171875,0.364742539062,0.0664743164063,0.0779809257813,0.346288515625,0.376671992188,0.193295898438,0.654214882813,0.13217625,0.182860351562
155,535,0.324863741455,0.178786627197,0.106363660889,0.153817854004,0.179571420898,0.636904296875,0.130176501465,0.0578059089355,0.109081483887,0.0547103730469,0.361351300049,0.0666426038818,0.0776826534424,0.350338359375,0.381468809814,0.190426878662,0.658601387939,0.133657050781,0.182930640869
156,536,0.31907,0.17906,0.10578,0.15419,0.17938,0.65087,0.12701,0.057785,0.10729,0.054762,0.35778,0.066754,0.077357,0.35419,0.38588,0.18755,0.66264,0.13514,0.18298
157,537,0.313339736328,0.179129482422,0.105193966797,0.154387128906,0.17910177002,0.664218775635,0.123971142334,0.0577532263184,0.105503624023,0.054799324707,0.354035541992,0.0668063371582,0.0770014793701,0.357889892578,0.389914790039,0.18466892334,0.666344145508,0.136624481201,0.183007409668
158,538,0.307671484375,0.178982265625,0.1046044375,0.15439828125,0.17872390625,0.676926757812,0.121055070313,0.057710671875,0.103727140625,0.0548225703125,0.350123125,0.066799515625,0.0766143242187,0.361493203125,0.393587578125,0.181784921875,0.66972671875,0.138110742187,0.183012734375
159,539,0.301986542969,0.178571894531,0.103984900391,0.154170703125,0.178212937012,0.689079022217,0.118205991455,0.057651826416,0.101941768555,0.054821715332,0.345980629883,0.0667368835449,0.0761776939697,0.365126523437,0.396961235352,0.17884286377,0.672813881836,0.139614205322,0.182993869629
160,540,0.29621,0.17786,0.10331,0.15366,0.17754,0.70076,0.11537,0.057572,0.10013,0.054788,0.34155,0.066624,0.075676,0.36892,0.4001,0.17579,0.67563,0.14115,0.18295
161,541,0.29034560791,0.176850562744,0.102578799194,0.152870070801,0.176702196045,0.711960933838,0.112543363647,0.0574722663574,0.0982966243896,0.0547235065918,0.336839805908,0.0664634224854,0.0751100587158,0.372924666748,0.403026049805,0.172627199707,0.678187518311,0.142716821289,0.18288072998
162,542,0.28440625,0.175557929688,0.101793058594,0.151815859375,0.175702851563,0.722666992187,0.109727558594,0.05735475,0.0964490117187,0.054632109375,0.331866914063,0.0662593710938,0.0744837460937,0.377187382813,0.405759765625,0.169361171875,0.680496679687,0.144311796875,0.182786640625
163,543,0.278457126465,0.174036756592,0.100977973755,0.150556520996,0.174558082275,0.732731190186,0.106964753052,0.0572330539551,0.0946211895752,0.0545344992676,0.3267068396,0.0660256629639,0.0738246907959,0.381816724854,0.408298764648,0.166046306152,0.6825400354,0.145928793945,0.182684318848
164,544,0.27257,0.17235,0.10016,0.14916,0.17329,0.74201,0.1043,0.057121,0.092848,0.054452,0.32144,0.065777,0.073162,0.38691,0.41064,0.16274,0.6843,0.14756,0.18259
165,545,0.266754334717,0.170522421875,0.0993410385742,0.147652362061,0.17190821167,0.75050395874,0.101733673462,0.0570217591553,0.0911346658936,0.0543904095459,0.316084267578,0.0655208405762,0.0725011046143,0.392506481934,0.412802084961,0.159448468018,0.685786546631,0.1492044104,0.182506298828
166,546,0.261019570313,0.1685825,0.0985221796875,0.146063554688,0.170426054687,0.758227460938,0.0992650117188,0.0569379570312,0.0894846601563,0.0543550039062,0.310656640625,0.0652648515625,0.0718468320313,0.398631640625,0.414804140625,0.156176445312,0.687011601563,0.150860429687,0.1824346875
167,547,0.255439205322,0.16661421875,0.0977030229492,0.14447831665,0.168908560791,0.765266973877,0.0969035701904,0.0568647042236,0.0879065338135,0.0543413409424,0.305194140625,0.0650181955566,0.0712067181396,0.405220441895,0.416704760742,0.152934447021,0.687997950439,0.152500799561,0.182358193359
168,548,0.25008,0.1647,0.096882,0.14298,0.16742,0.77172,0.094656,0.056797,0.086406,0.054345,0.29973,0.06479,0.070587,0.4122,0.41856,0.14973,0.68877,0.1541,0.18226
169,549,0.244955352783,0.162874499512,0.096061307251,0.141606071777,0.165981026611,0.777607844238,0.0925249385986,0.0567373353271,0.0849863256836,0.054371125,0.294284196777,0.0645883625488,0.0699933927002,0.419567401123,0.420384927979,0.146570863037,0.68933723999,0.155656400146,0.182140476074
170,550,0.240069414063,0.161167421875,0.0952424179687,0.140389375,0.164608710937,0.78295546875,0.0905104570313,0.0566885585938,0.083648296875,0.054425390625,0.2888725,0.0644211953125,0.0694304492188,0.427316992188,0.422189648438,0.143462382813,0.689709179688,0.157171523437,0.182001171875
171,551,0.235339573975,0.159582600098,0.0944231668701,0.139336350098,0.163277249756,0.78781276123,0.0885835638428,0.0566628282471,0.0823700473633,0.0545301425781,0.283485178223,0.0643005759277,0.0688969681396,0.4355125354,0.423937528076,0.140387872314,0.689911954346,0.158673009033,0.18186638916
172,552,0.23068,0.15812,0.093601,0.13845,0.16196,0.79223,0.086715,0.056672,0.081129,0.054707,0.27811,0.064238,0.068391,0.44421,0.42559,0.13733,0.68997,0.16019,0.18176
173,553,0.226090480957,0.156805305176,0.0927763284912,0.137763917236,0.160672944336,0.796245391846,0.0849023436279,0.0567190809326,0.0799231088867,0.0549611115723,0.272757059326,0.0642414023438,0.0679158250732,0.453383554687,0.427154989014,0.134291392822,0.689895196533,0.161726678467,0.181683388672
174,554,0.22157453125,0.155662734375,0.0919495273438,0.137311367188,0.15943421875,0.799896367187,0.0831449101562,0.0568063007812,0.078751265625,0.0552959296875,0.267435976563,0.064318046875,0.0674745585937,0.462995078125,0.428642148437,0.131275664063,0.689697304688,0.163286757812,0.18163609375
175,555,0.217152819824,0.154714020996,0.0911158468018,0.137102581787,0.158295864258,0.803229622803,0.0814549732666,0.0569218082275,0.0776173071289,0.0556946140137,0.262154390869,0.0644651425781,0.0670638931885,0.472902939453,0.430077935791,0.128289315186,0.689355716553,0.164863463135,0.181593310547
176,556,0.21285,0.15398,0.090271,0.13715,0.15731,0.80629,0.079846,0.057054,0.076526,0.05614,0.25692,0.06468,0.066681,0.48296,0.43149,0.12534,0.68885,0.16645,0.18153
177,557,0.208662924805,0.15347994873,0.0894140946045,0.137488286133,0.156490869141,0.809107425537,0.0783161887207,0.0572060100098,0.0754751307373,0.0566380600586,0.25173678833,0.0649720098877,0.0663275632324,0.493117567139,0.432883286133,0.122428510986,0.688183760986,0.168051848145,0.18144682251
178,558,0.204589453125,0.153232421875,0.0885447382813,0.1381559375,0.15585,0.811708554688,0.0768635703125,0.0573822734375,0.0744627304688,0.057196421875,0.246608320312,0.0653517539063,0.066005890625,0.503329257812,0.434261953125,0.119555867187,0.687361914062,0.169675234375,0.181346132812
179,559,0.200654194336,0.153241057129,0.0876753961182,0.13919456543,0.155379599609,0.814139268799,0.0754880700684,0.0575956726074,0.0734899996338,0.0578189458008,0.241548548584,0.0658233577881,0.0657300949707,0.513586090088,0.435632504883,0.116740644287,0.686439759521,0.171341071777,0.181242069092
180,560,0.19688,0.15351,0.086818,0.14065,0.15507,0.81644,0.074189,0.05786,0.072558,0.058512,0.23657,0.066393,0.065514,0.52388,0.437,0.114,0.68547,0.17307,0.18115
181,561,0.193273044434,0.154045206299,0.0859738260498,0.142552730713,0.154928283691,0.818631584473,0.0729669731445,0.0581768621826,0.0716667612305,0.0592820095215,0.231682630615,0.0670677060547,0.0653582938232,0.53414607666,0.438366086426,0.111339248657,0.68445848877,0.174861192627,0.181070581055
182,562,0.18983734375,0.154851914063,0.0851431523438,0.144934257812,0.154960703125,0.8207290625,0.0718223125,0.0585474179688,0.0708162109375,0.0601372421875,0.226895820312,0.0678557265625,0.0652623320312,0.544315234375,0.439730625,0.108762128906,0.68340609375,0.176711445313,0.181004296875
183,563,0.18652498291,0.156017142334,0.0843034664307,0.147928192139,0.155201022949,0.822692438965,0.070744581543,0.058991088501,0.0699994370117,0.061116786377,0.222159971924,0.0688118222656,0.0652245992432,0.554341140137,0.441103054199,0.106228454956,0.682235476074,0.178639691162,0.18095862793
184,564,0.18329,0.15762,0.083433,0.15166,0.15568,0.82448,0.069724,0.059525,0.06921,0.062259,0.21743,0.069988,0.065242,0.56417,0.44249,0.1037,0.68087,0.18066,0.18094
185,565,0.180131152344,0.159658924561,0.0825315036621,0.156160332031,0.15639663208,0.826101601563,0.0687588699951,0.060151748291,0.0684471875,0.0635764310303,0.212708099365,0.0713922335205,0.0653130606689,0.573761387939,0.443890101318,0.101176979736,0.679309049072,0.182769205322,0.180949439697
186,566,0.177051328125,0.162120195313,0.081600734375,0.161446640625,0.157345039063,0.827569453125,0.0678484023437,0.060871234375,0.0677109765625,0.0650794492188,0.208002460937,0.0730271523437,0.0654351601563,0.583073007813,0.445299414063,0.09866346875,0.677557773438,0.184959335937,0.180986679687
187,567,0.174136357422,0.164877506104,0.0806700725098,0.167403154297,0.158486654053,0.828912080078,0.0670141959229,0.0616442810059,0.0670148642578,0.0667406094971,0.203449083252,0.07484424646,0.0655937171631,0.591818206787,0.446671309814,0.0962320241699,0.675689735107,0.18715211792,0.181043270264
188,568,0.17147,0.1678,0.079769,0.17391,0.15978,0.83016,0.066277,0.062432,0.066372,0.068533,0.19918,0.076793,0.065774,0.59973,0.44796,0.093954,0.67378,0.18927,0.18111
189,569,0.169051712646,0.170866508789,0.0788989355469,0.180974038086,0.161216193848,0.831321740723,0.0656353099365,0.0632330061035,0.0657820646973,0.070468208252,0.195200969238,0.0788720070801,0.0659717628174,0.606783654785,0.44916206665,0.0918321524658,0.671831940918,0.191303079834,0.181185748291
190,570,0.166873164063,0.17406,0.0780593828125,0.188607421875,0.16278640625,0.83240578125,0.0650853320312,0.0640488125,0.065243484375,0.072561,0.19150546875,0.0810815390625,0.0661834023437,0.6129884375,0.450278007812,0.0898633710938,0.669845078125,0.193246992187,0.181269414062
191,571,0.164861573486,0.177400209961,0.0772321357422,0.196899311523,0.164475622559,0.833427185059,0.0646032081299,0.0649081188965,0.0647440739746,0.0748551589355,0.18797869873,0.0834507712402,0.0664099749756,0.618612009277,0.451329168701,0.0879908470459,0.667781193848,0.195139044189,0.181355740967
