,wl,Macbeth - Dark Skin,Macbeth - Light Skin,Macbeth - Blue Sky,Macbeth - Foilage,Macbeth - Blue Flower,Macbeth - Bluish Green,Macbeth - Orange,Macbeth - Purplish Blue,Macbeth - Moderate Red,Macbeth - Purple,Macbeth - Yellow Green,Macbeth - Orange Yellow,Macbeth - Blue,Macbeth - Green,Macbeth - Red,Macbeth - Yellow,Macbeth - Magenta,Macbeth - Cyan,Macbeth - White,Macbeth - Neutral-8,Macbeth - Neutral-6.5,Macbeth - Neutral-5,Macbeth - Neutral-3.5,Macbeth - Black
30,410,0.0784336953125,0.204624414062,0.306419179687,0.0523946796875,0.388636601563,0.292258203125,0.0719767539062,0.275515039062,0.153001679688,0.204277539063,0.0775738164062,0.0749864414062,0.147344609375,0.07302878125,0.0644351835938,0.063563671875,0.325498359375,0.236270742188,0.676702929687,0.53054453125,0.34331484375,0.204108398437,0.09848621875,0.0318115234375
31,411,0.0780403823242,0.204404903564,0.308585924072,0.0522466066895,0.392933614502,0.294475043945,0.0717115921631,0.279662113037,0.152257237549,0.205732303467,0.0769998189697,0.074552270874,0.150728474121,0.0728091889648,0.0638958787842,0.0630391479492,0.328600583496,0.238617896729,0.695924813232,0.537551257324,0.344789367676,0.204570870361,0.0984941245117,0.031823064209
32,412,0.077607,0.20428,0.31043,0.05214,0.39662,0.29632,0.071278,0.28345,0.15145,0.20702,0.076552,0.074231,0.15401,0.072664,0.063472,0.062839,0.33122,0.24063,0.71368,0.5434,0.34599,0.20491,0.098493,0.031826
33,413,0.0771416591797,0.204279324951,0.311988773193,0.052077892334,0.399731976318,0.29782526001,0.0706666276855,0.286900904541,0.150586130371,0.208141809082,0.0762319572754,0.0740236621094,0.157195328369,0.0725987171631,0.0631728742676,0.0629807668457,0.333366894531,0.242333665771,0.729892730713,0.548123198242,0.346960828857,0.205142945557,0.098483967041,0.0318204042969
34,414,0.0766511796875,0.204416835937,0.313296914062,0.0520603828125,0.402310742188,0.299030273437,0.0698818125,0.290044804688,0.14967328125,0.2090946875,0.0760340078125,0.0739239140625,0.160295664063,0.0726133554688,0.0629986484375,0.0634600703125,0.335056875,0.243768164063,0.744519726562,0.551774453125,0.347741132812,0.205287304688,0.0984678984375,0.0318066875
35,415,0.0761688945312,0.204606217041,0.314379903564,0.0521076633301,0.40446194458,0.300103446045,0.069151114502,0.29292446167,0.148835842285,0.20989713623,0.0759684577637,0.0738889912109,0.163270614014,0.072696210083,0.0628659567871,0.0639192888184,0.336532089844,0.245057042236,0.757559188232,0.554827592773,0.348393375244,0.205342420654,0.0984552937012,0.0317834863281
36,416,0.075724,0.20475,0.31526,0.052234,0.40629,0.30121,0.068699,0.29559,0.14819,0.21056,0.076033,0.073869,0.16609,0.072829,0.062686,0.064007,0.33802,0.24633,0.76904,0.55774,0.34897,0.20531,0.098455,0.03175
37,417,0.0753244019775,0.204863583984,0.315967792969,0.0524425386963,0.407837974854,0.302383540039,0.0685353043213,0.298067657471,0.147746368408,0.211087139893,0.0762364091797,0.0738678383789,0.168764871826,0.0730160168457,0.0624650541992,0.0636989645996,0.339551868896,0.247613178711,0.778986142578,0.560603453369,0.349510128174,0.205198754883,0.0984707467041,0.0317065435791
38,418,0.0749733710938,0.204961796875,0.31653109375,0.0527311289063,0.409142460937,0.3036446875,0.0686525585937,0.300386132813,0.147502460938,0.211476523438,0.076578609375,0.0738880234375,0.171316289062,0.0732580625,0.062211609375,0.0629985703125,0.341134648438,0.248926875,0.787446171875,0.563470898437,0.350042851562,0.20501890625,0.0985045664062,0.0316539101562
39,419,0.0746146834717,0.20502296875,0.31700515625,0.0530273289795,0.410258114014,0.304966499023,0.0688493514404,0.302724281006,0.147259486084,0.211614300537,0.0769358623047,0.0738789145508,0.173943101807,0.0735068347168,0.0619647719727,0.0622132316895,0.342440118408,0.250480805664,0.794694003906,0.565998690186,0.350571322021,0.204858374023,0.0985422225342,0.0316013748779
40,420,0.074192,0.20503,0.31744,0.053259,0.41123,0.30631,0.068919,0.30525,0.14682,0.21139,0.077186,0.073794,0.17684,0.073715,0.061765,0.061659,0.34314,0.25246,0.80101,0.56783,0.35109,0.2048,0.098569,0.031558
41,421,0.0737056036377,0.204982651367,0.317853881836,0.053421887085,0.412092276611,0.307689787598,0.0688550469971,0.307990843506,0.146183874512,0.210801085205,0.0773191813965,0.073627381958,0.180026652832,0.0738769451904,0.061608385498,0.0613407412109,0.343236970215,0.254892337646,0.806486983643,0.569013823242,0.351613863525,0.204854577637,0.0985855800781,0.0315246306152
42,422,0.0731597226563,0.204885390625,0.3182584375,0.0535171132813,0.412870976562,0.309114609375,0.0686607226562,0.310955507813,0.145366484375,0.209855820312,0.0773350390625,0.0733791835938,0.183506328125,0.0739908632812,0.0614886484375,0.06124871875,0.3427571875,0.257776367188,0.811210429687,0.5696178125,0.352152617188,0.205023984375,0.0985933984375,0.031501328125
43,423,0.0725944632568,0.204800366211,0.318612016602,0.0535744239502,0.413486595459,0.310532116699,0.0684489730225,0.313976719971,0.14450092041,0.208635892334,0.0773064562988,0.0731206644287,0.187170544434,0.0740865924072,0.0613994143066,0.0612003173828,0.341945881348,0.260706895752,0.815143773193,0.56984918457,0.352644822998,0.205204279785,0.0985975791016,0.0314827385254
44,424,0.072052,0.20479,0.31887,0.053628,0.41386,0.31189,0.068337,0.31688,0.14373,0.20723,0.077312,0.072924,0.1909,0.074196,0.061331,0.061007,0.34106,0.26328,0.81825,0.56993,0.35303,0.20529,0.098604,0.031463
45,425,0.0715327598877,0.20485699707,0.319038486328,0.053676994873,0.414001602783,0.313188532715,0.068316984375,0.319664916992,0.143048526611,0.205650175781,0.0773489978027,0.0727907363281,0.194699361572,0.0743200567627,0.0612823917236,0.0606777718506,0.340111219482,0.265484364014,0.820621912842,0.56989020752,0.353309381104,0.205279940186,0.0986129304199,0.0314423912354
46,426,0.0710356210937,0.204999453125,0.31912484375,0.0537213984375,0.413927773437,0.314432421875,0.0683757890625,0.32233765625,0.142446601562,0.203908671875,0.0774133046875,0.072718,0.198573945312,0.0744594101563,0.0612509726562,0.0602307460937,0.339102539062,0.267338164062,0.822360273438,0.569756484375,0.353489414063,0.205179023437,0.098624796875,0.0314212617188
47,427,0.070563098999,0.205213637695,0.319143369141,0.0537878674316,0.413760384521,0.315621066895,0.0684421455078,0.324960258789,0.142015501709,0.202020673828,0.0775083762207,0.0726715683594,0.202492537842,0.0745956116943,0.0611866673584,0.0597786182861,0.3380078479,0.269095953369,0.823703824463,0.569640603027,0.353621561279,0.205052828369,0.098645364502,0.031397399292
48,428,0.070115,0.20549,0.31911,0.053901,0.41362,0.31676,0.068442,0.3276,0.14183,0.2,0.077634,0.072614,0.20643,0.074711,0.061042,0.059439,0.33679,0.27103,0.82489,0.56964,0.35376,0.20497,0.09868,0.031369
49,429,0.069695206543,0.205832730713,0.319027255859,0.0540647344971,0.41351569458,0.317849332275,0.0683772979736,0.330252629395,0.141900174561,0.197863195801,0.0777961066895,0.0725475866699,0.210384405518,0.0748066016846,0.0608175565186,0.0592108308105,0.33546956665,0.273142866211,0.825982590332,0.569787983398,0.353907755127,0.204930959473,0.0987290070801,0.0313356726074
50,430,0.069306015625,0.206243085938,0.31889796875,0.0542798164062,0.413447382812,0.318893007813,0.0682538085938,0.332913203125,0.142219882813,0.1956253125,0.0779984296875,0.0724751796875,0.214360898438,0.0748849960938,0.0605199257812,0.059087875,0.334062539062,0.27543109375,0.8270290625,0.57010109375,0.354066054688,0.20493375,0.098791921875,0.0312974296875
51,431,0.0689124047852,0.206638280029,0.318732333984,0.0545211175537,0.413341712646,0.319983621826,0.0680652952881,0.335559802246,0.142508248291,0.193328249512,0.078200376709,0.0723806936035,0.218395628662,0.0749923509521,0.0601780045166,0.059066442627,0.332523875732,0.277919692383,0.82812979248,0.57048090332,0.354244720459,0.204955134277,0.0988670769043,0.031259982666
52,432,0.068481,0.20694,0.31854,0.054762,0.41312,0.32121,0.067812,0.33817,0.14249,0.19101,0.078363,0.072251,0.22253,0.075173,0.059826,0.059135,0.33081,0.28062,0.82936,0.57082,0.35445,0.20497,0.098952,0.031229
53,433,0.0680109127197,0.207147253418,0.318325499268,0.0550025797119,0.412786602783,0.322580303955,0.067493446167,0.340743225098,0.142148577881,0.188681757812,0.0784849573975,0.0720845889893,0.226768212891,0.0754306522217,0.0594652576904,0.0592959049072,0.328923244629,0.283546362305,0.830760048828,0.571125406494,0.354686015625,0.204980058594,0.0990461239014,0.0312050841064
54,434,0.0675047226563,0.207268203125,0.318092539062,0.0552438242187,0.412347929688,0.324094023437,0.0671138242187,0.343279609375,0.141490117187,0.186349765625,0.0785686523437,0.0718830039063,0.231115,0.0757649492188,0.0590980585938,0.0595465898438,0.3268703125,0.28670203125,0.832348203125,0.571405976563,0.35495390625,0.204987265625,0.0991484414062,0.0311884726563
55,435,0.0670098338623,0.207394084473,0.317838411865,0.0554824686279,0.411796575928,0.325661448975,0.0667583209229,0.345816726074,0.140749405518,0.183965634766,0.078669772583,0.0716881849365,0.235656083984,0.0761159820557,0.0588080074463,0.0598072938232,0.324704372559,0.290002719727,0.833882617187,0.571618934326,0.355222441406,0.205005927734,0.0992484390869,0.0311738734131
56,436,0.066574,0.20762,0.31756,0.055717,0.41113,0.32719,0.06651,0.34839,0.14017,0.18148,0.078844,0.071542,0.24047,0.076424,0.058672,0.06,0.32248,0.29336,0.83512,0.57173,0.35546,0.20505,0.099336,0.031156
57,437,0.0661992380371,0.207948334961,0.317258236084,0.05594612854,0.410348171387,0.328684422607,0.0663747546387,0.350989776611,0.139753685303,0.178895921631,0.0790939787598,0.0714473591309,0.245550446777,0.0766868984375,0.0586977171631,0.0601184141846,0.32020008667,0.296762006836,0.836058164062,0.571731289063,0.355665032959,0.205116958008,0.0994089283447,0.0311345068359
58,438,0.065884515625,0.20837703125,0.316933789062,0.0561699101563,0.409455078125,0.330154804687,0.06635096875,0.353600820313,0.139491757812,0.176219414062,0.079418640625,0.07140425,0.250878046875,0.0769065703125,0.0588829257812,0.0601630976562,0.317864570312,0.30019921875,0.836711328125,0.571622734375,0.355837929687,0.205202734375,0.0994658476563,0.0311093203125
59,439,0.0656060529785,0.208931918945,0.316600284424,0.056407289917,0.408499338379,0.331608365479,0.0663882258301,0.356200482178,0.139306300049,0.173482755127,0.0797778513184,0.0713920158691,0.256397199707,0.0771383056641,0.0591016641846,0.0601744573975,0.315475328369,0.303665942383,0.837216064453,0.571543662109,0.355988927002,0.205294946289,0.0995176072998,0.0310888144531
60,440,0.065338,0.20963,0.31627,0.056677,0.40753,0.33306,0.066431,0.35876,0.13911,0.17072,0.08013,0.071388,0.26204,0.077438,0.059227,0.060198,0.31303,0.30716,0.83772,0.57163,0.35613,0.20538,0.099575,0.031081
61,441,0.0650807501221,0.210476844482,0.315941499023,0.0569792606201,0.406554333496,0.334514185791,0.0664801417236,0.361258404541,0.138908590088,0.167935812988,0.0804769727783,0.0713943770752,0.267767900391,0.0778061395264,0.0592512246094,0.0602292921143,0.310535882568,0.310669866943,0.838221889648,0.571887601318,0.356257965088,0.205456905518,0.0996371953125,0.0310856231689
62,442,0.0648349335938,0.211470742188,0.31561125,0.0573126601563,0.405576796875,0.335980429687,0.0665368867187,0.363670273437,0.138706914063,0.165134296875,0.0808226992188,0.0714136679687,0.27353390625,0.0782398632813,0.05917415625,0.0602637148437,0.307998242187,0.314186523437,0.838717734375,0.572310507813,0.356369648438,0.205524960938,0.0997025546875,0.0311015898438
63,443,0.0645999447021,0.212493717041,0.315258110352,0.0576706343994,0.404589016113,0.337546883545,0.0665696175537,0.365932332764,0.138493758545,0.162308161621,0.0811797786865,0.0714374329834,0.279251728516,0.0786979527588,0.0590772636719,0.0603489456787,0.305352960205,0.317701807861,0.839257280273,0.572769180908,0.356484569092,0.205559886475,0.0997573896484,0.031117036499
64,444,0.064376,0.21343,0.31486,0.058045,0.40358,0.3393,0.066551,0.36798,0.13826,0.15945,0.081563,0.071459,0.28483,0.079138,0.059045,0.060527,0.30254,0.32121,0.83988,0.57313,0.35662,0.20554,0.099788,0.03112
65,445,0.0641616678467,0.214273692627,0.314414870605,0.0584351003418,0.40255376709,0.341252330322,0.0664733126221,0.36979083374,0.138000495605,0.15656842041,0.0819720236816,0.0714764501953,0.290214858398,0.07956193396,0.0590730081787,0.0608090852051,0.299563930664,0.324708421631,0.840601442871,0.573386945801,0.356776894531,0.205463436279,0.0997938126221,0.0311100279541
66,446,0.0639561367188,0.215028710938,0.313921640625,0.0588396484375,0.401513203125,0.343409414062,0.0663332226563,0.371345429687,0.13771234375,0.153673203125,0.0824069609375,0.071489359375,0.2953521875,0.0799741054688,0.0591530898437,0.0612009765625,0.296437265625,0.328196601562,0.841428125,0.573539765625,0.35695359375,0.205331679688,0.0997752304688,0.0310874726562
67,447,0.0637593961182,0.215775443115,0.313366975098,0.0592411525879,0.400456164551,0.345738143311,0.0662018948975,0.372575235596,0.137394953613,0.15077604248,0.082889588623,0.0715306494141,0.300101430664,0.0803850167236,0.0592374249268,0.0615630290527,0.293243618164,0.331693809814,0.842212385254,0.573641774902,0.357098164063,0.205189039307,0.099738083374,0.0310554764404
68,448,0.063572,0.2166,0.31274,0.059623,0.39938,0.3482,0.066149,0.37342,0.13705,0.14789,0.08344,0.071632,0.30433,0.080808,0.059276,0.061762,0.29007,0.33522,0.84281,0.57375,0.35716,0.20508,0.099689,0.031018
69,449,0.0633937969971,0.217501622314,0.312039492187,0.0599822335205,0.398285847168,0.350804227295,0.0661783547363,0.373866971436,0.136677138672,0.145020843506,0.0840628210449,0.0717954287109,0.307996174316,0.0812441914062,0.0592673756104,0.0617953514404,0.286927131348,0.338782591553,0.843215196533,0.573864118652,0.357138956299,0.205006966553,0.0996287779541,0.0309750908203
70,450,0.0632249648437,0.218477382812,0.311266875,0.0603175351563,0.397174921875,0.353559726563,0.066288421875,0.373913789063,0.136277578125,0.142174492188,0.0847605234375,0.072020046875,0.311072421875,0.0816959296875,0.0592118867188,0.0616739960937,0.2838225,0.342389179687,0.843434179687,0.573983515625,0.357039726562,0.204969414063,0.0995584882812,0.0309271484375
71,451,0.0630742532959,0.219548441162,0.310450664062,0.060645973999,0.396033674316,0.356426676025,0.066389822998,0.373634908447,0.135876855469,0.139389093018,0.0854936896973,0.0722631318359,0.313574206543,0.0821925263672,0.059119477417,0.0616068121338,0.280773024902,0.346012930908,0.843630716553,0.574050227051,0.356899837646,0.204945147705,0.0994789002686,0.0308801777344
72,452,0.06295,0.22073,0.30962,0.060985,0.39485,0.35937,0.066394,0.37311,0.1355,0.1367,0.086224,0.072482,0.31553,0.082762,0.059002,0.061802,0.27779,0.34963,0.84397,0.57401,0.35676,0.20491,0.099391,0.03084
73,453,0.0628524406738,0.222026304932,0.308777479248,0.0613337554932,0.393622122803,0.362391949463,0.0662993104248,0.372346563721,0.135152508545,0.134112277832,0.0869532939453,0.0726768007812,0.316927766113,0.0834086867676,0.0588606063232,0.0622726534424,0.274881726074,0.353243582764,0.844457205811,0.57386184082,0.356620869141,0.204863985596,0.0992959361572,0.0308073652344
74,454,0.0627808828125,0.223436210938,0.307924179688,0.0616903867187,0.392349804687,0.365500976563,0.0661106601563,0.371351132813,0.134838320313,0.1316265625,0.087687078125,0.072850828125,0.317763203125,0.08413415625,0.0586976367187,0.0630177929687,0.2720515625,0.356860351563,0.845087460937,0.57361046875,0.356482265625,0.204807226563,0.0991949179687,0.0307824609375
75,455,0.0627272556152,0.224893065186,0.307056715088,0.0620439725342,0.391073009033,0.368784422607,0.0659148424072,0.370125609131,0.134529781494,0.129202995605,0.0884705361328,0.0730319511719,0.318099118652,0.0849166296387,0.0584981998291,0.0638807425537,0.269268703613,0.360580445557,0.845750054932,0.573389936523,0.356376132812,0.204741761475,0.0990986317139,0.0307639658203
76,456,0.062683,0.22633,0.30617,0.062383,0.38983,0.37233,0.0658,0.36867,0.1342,0.1268,0.08935,0.07325,0.318,0.085733,0.05825,0.0647,0.2665,0.3645,0.84633,0.57333,0.35633,0.20467,0.099017,0.03075
77,457,0.0626468851318,0.227742249756,0.305265938721,0.0627074505615,0.388621309814,0.376145617676,0.065768057373,0.366999473877,0.133851297607,0.124417491455,0.0903289243164,0.0735072418213,0.31748053833,0.0865827561035,0.0579558115234,0.0654860721436,0.263743408203,0.368618897705,0.846828374023,0.573437817383,0.356348947754,0.204591773682,0.0989511618652,0.0307406811523
78,458,0.0626177929688,0.229129492188,0.304345585937,0.0630177460938,0.387443554687,0.3802334375,0.0658158671875,0.365128867187,0.133488398438,0.122057148437,0.0914084375,0.0738055195313,0.316553476562,0.087465828125,0.0576211328125,0.0662584023438,0.260997421875,0.372926445313,0.847251015625,0.57370890625,0.35643328125,0.204507304687,0.0989010546875,0.0307358515625
79,459,0.0625965343018,0.230518624268,0.303399915771,0.0633111817627,0.386246712646,0.384568327637,0.0658954963379,0.363061087646,0.133158970947,0.11972262085,0.0925826381836,0.0741465184326,0.315197161865,0.0883924958496,0.0573085957031,0.0670762593994,0.258249707031,0.377347611084,0.84764987793,0.573990952148,0.356510759277,0.204401248779,0.0988524699707,0.030730300293
80,460,0.062584,0.23194,0.30242,0.063586,0.38498,0.38912,0.065956,0.3608,0.13291,0.11742,0.093843,0.074531,0.31339,0.089373,0.057079,0.068008,0.25549,0.3818,0.84808,0.57413,0.35651,0.20426,0.098791,0.030719
81,461,0.0625793431396,0.233387805176,0.301404659424,0.063841427124,0.383638477783,0.393888146973,0.0660003427734,0.358355478516,0.132740115967,0.115150112793,0.0951904916992,0.0749622667236,0.311148756104,0.0904071984863,0.0569362702637,0.0690695821533,0.252714049072,0.386267702637,0.848536403809,0.574121811523,0.356428103027,0.204083295898,0.0987167958984,0.0307015042725
82,462,0.0625817695312,0.2348559375,0.300353320313,0.0640774414063,0.382219726563,0.39887015625,0.066033171875,0.35573828125,0.132643476563,0.112915484375,0.0966245,0.0754429335937,0.308492929688,0.0914944375,0.056878625,0.0702808554688,0.249919648438,0.39073359375,0.84901203125,0.57397140625,0.35626765625,0.20387296875,0.098630953125,0.0306778632812
83,463,0.0625831436768,0.236372077637,0.299272786865,0.0643070655518,0.380753441162,0.404059997559,0.0660543740234,0.352989853516,0.132606334229,0.110727885254,0.0981387661133,0.0759775999756,0.305470360107,0.0926111374512,0.0568635500488,0.0716802982178,0.247127860107,0.395167434082,0.849502521973,0.573774145508,0.356087854004,0.20366887207,0.0985384013672,0.0306512052002
84,464,0.062576,0.23796,0.29817,0.064543,0.37927,0.40945,0.066067,0.35015,0.13261,0.1086,0.099726,0.07657,0.30213,0.093735,0.056845,0.073308,0.24436,0.39954,0.85,0.57363,0.35595,0.20351,0.098445,0.030625
85,465,0.0625607623291,0.239623305664,0.297042241211,0.0647873277588,0.377765552979,0.415035128174,0.0660684838867,0.347219475098,0.132644869385,0.106532252808,0.10139312146,0.0772239656982,0.298478741455,0.0948700124512,0.0568203280029,0.0751984907227,0.241613023682,0.403828509521,0.8505077771,0.573537939453,0.355853913574,0.203399509277,0.098350526001,0.0305991636963
86,466,0.0625390039063,0.241361796875,0.295886015625,0.0650412695313,0.376234492187,0.420809804688,0.066058,0.344193984375,0.132697851563,0.104524355469,0.103148417969,0.0779429492188,0.294520195312,0.096023375,0.0567872226563,0.07738734375,0.238882070313,0.408011914063,0.851027851562,0.5734934375,0.3557965625,0.203337421875,0.0982549570312,0.0305735976563
87,467,0.0625198162842,0.243083481445,0.294704682617,0.0652871903076,0.374646258545,0.426721175537,0.0660808364258,0.341088444824,0.132732283936,0.102610276001,0.104929016724,0.0787047467041,0.290311282959,0.0972107609863,0.0567386217041,0.0799105288086,0.236165750732,0.412053526611,0.851497891846,0.573462958984,0.355761672363,0.203286809082,0.0981686092529,0.0305508094482
88,468,0.062513,0.2447,0.2935,0.065508,0.37297,0.43272,0.06618,0.33791,0.13271,0.10082,0.10668,0.079489,0.2859,0.098451,0.056669,0.082805,0.23346,0.41592,0.85186,0.57341,0.35573,0.20321,0.098101,0.030533
89,469,0.0625187906494,0.24619875,0.292273017578,0.065703423584,0.371205939941,0.43877807373,0.0663563985596,0.334662312012,0.132622128906,0.0991572280273,0.108401853394,0.0802934875488,0.281309561768,0.0997454987793,0.0565773725586,0.0860900600586,0.230767006836,0.41958927124,0.852109260254,0.573336710205,0.355704262695,0.203106193848,0.098053239624,0.0305205180664
90,470,0.0625370898437,0.247574140625,0.291023984375,0.06587459375,0.369356640625,0.444869140625,0.0666061289063,0.331343984375,0.132461796875,0.0976211796875,0.110104097656,0.081118109375,0.276556679687,0.101096109375,0.056464921875,0.08978259375,0.228088046875,0.423042304688,0.852247421875,0.573245507812,0.355686640625,0.202976484375,0.0980252539062,0.0305133515625
91,471,0.0625807596436,0.248978720703,0.289707167969,0.0660519084473,0.367420671387,0.451159240723,0.0668782347412,0.32780170166,0.132161064453,0.0961259897461,0.111975565063,0.0820292370605,0.271422132568,0.102570311768,0.0563109301758,0.0940148344727,0.225358842773,0.426322188721,0.85238729248,0.573146478271,0.355652661133,0.202848444824,0.0980016593018,0.0305067602539
92,472,0.062661,0.25056,0.28828,0.066265,0.3654,0.4578,0.06712,0.32389,0.13166,0.094588,0.1142,0.08309,0.2657,0.10423,0.056099,0.098906,0.22252,0.42947,0.85264,0.57305,0.35558,0.20275,0.097967,0.030496
93,473,0.0627805061035,0.252317148438,0.286741749268,0.0665152591553,0.363301403809,0.46476824585,0.0673290478516,0.319602792969,0.130952814941,0.0930025281982,0.116790523926,0.0842991966553,0.259401271973,0.106078905273,0.0558276307373,0.104466151245,0.219568968506,0.432475744629,0.853011210937,0.572958190918,0.355465799561,0.202681052246,0.0979206621094,0.0304808869629
94,474,0.0629403359375,0.254235703125,0.285096992188,0.0668015820313,0.361135078125,0.472018085937,0.0675054765625,0.31494984375,0.13004375,0.0913719570312,0.119744328125,0.0856485195312,0.252562109375,0.108112382813,0.0554990742187,0.110687339844,0.216510664062,0.435325,0.853498125,0.57287328125,0.355310039062,0.202639921875,0.097863015625,0.0304615625
95,475,0.0631041530762,0.256103876953,0.283416077881,0.0670901885986,0.358920480957,0.479193936768,0.0676497929688,0.310118515625,0.129052419434,0.0897883883057,0.122887220215,0.0870566651611,0.245525944824,0.110227509766,0.055207425415,0.117372508423,0.213457130127,0.437903474121,0.853991367187,0.572766047363,0.355159439697,0.202601359863,0.0978045039063,0.0304409099121
96,476,0.063237,0.25771,0.28177,0.067347,0.35668,0.48594,0.067766,0.3053,0.1281,0.088345,0.12604,0.08844,0.23864,0.11232,0.055043,0.12432,0.21052,0.4401,0.85438,0.57261,0.35506,0.20254,0.097756,0.030422
97,477,0.0633373050537,0.25904192627,0.280163724365,0.0675713129883,0.354422652588,0.492212321777,0.0678515782471,0.300508693848,0.12719741333,0.0870417768555,0.129202896729,0.0897904025879,0.231941807861,0.114383805786,0.0550115529785,0.131508131958,0.207710062256,0.441905515137,0.854663442383,0.572405717773,0.355013770752,0.202455776367,0.0977174025879,0.0304047645264
98,478,0.0634067148438,0.26010171875,0.278597929688,0.067764546875,0.352158164062,0.4979896875,0.0679062460937,0.295749609375,0.126349023437,0.0858728125,0.132385195313,0.0911034453125,0.225449570313,0.116418996094,0.055110109375,0.138924042969,0.205031054687,0.4433209375,0.85484765625,0.572157421875,0.355019257812,0.2023503125,0.0976881796875,0.0303890507813
99,479,0.0634960889893,0.261028991699,0.277041407471,0.0679484897461,0.34995321167,0.50341076416,0.0679598822021,0.290934460449,0.12549699585,0.084786934082,0.135655487061,0.0923941218262,0.219028216553,0.118466006226,0.0552299997559,0.146654467163,0.202389210205,0.444427023926,0.855002202148,0.571938334961,0.3550302771,0.20224199707,0.0976636901855,0.0303748511963
100,480,0.063656,0.26197,0.27546,0.068146,0.34787,0.50863,0.068042,0.28597,0.12458,0.083729,0.13909,0.093681,0.21253,0.12057,0.055261,0.15479,0.19969,0.44531,0.8552,0.57182,0.355,0.20215,0.097639,0.030362
101,481,0.0638860904541,0.262924997559,0.273857077637,0.0683586082764,0.345915196533,0.513622987061,0.0681559642334,0.280873057861,0.123606960449,0.0826973273926,0.142691297607,0.0949572155762,0.205982347412,0.12272897583,0.0551985566406,0.163296197754,0.196936954346,0.445971523437,0.85543987915,0.571804855957,0.354927946777,0.202073740234,0.0976142452393,0.0303506391602
102,482,0.0641820117188,0.26388953125,0.27223640625,0.0685873242187,0.344087617188,0.518365351562,0.0683029960937,0.275664570313,0.122588984375,0.0816909921875,0.146463007812,0.0962170703125,0.199414882812,0.124941445312,0.0550442734375,0.17213175,0.194139492187,0.446411484375,0.855717851563,0.57188890625,0.35481640625,0.20201171875,0.0975896757812,0.0303408125
103,483,0.0645118641357,0.264794787598,0.270597160645,0.068819307251,0.34233239624,0.52283588501,0.0684635118408,0.270382591553,0.121556037598,0.0807038591309,0.150410797119,0.0974603088379,0.192876544189,0.127208314209,0.0548638994141,0.181269114746,0.191394700928,0.446626474609,0.856022821045,0.572019460449,0.354693791504,0.201964208984,0.0975672532959,0.0303310717773
104,484,0.064841,0.26557,0.26894,0.069042,0.34059,0.52701,0.068617,0.26507,0.12054,0.079732,0.15454,0.098687,0.18642,0.12953,0.054726,0.19067,0.1888,0.44661,0.85634,0.57214,0.35459,0.20193,0.097549,0.03032
105,485,0.0651684107666,0.266224818115,0.267264776611,0.0692590922852,0.338857229004,0.530890667725,0.0687655709229,0.259740249023,0.119545563965,0.0787705018311,0.158865349121,0.0998988448486,0.180055771484,0.131912115479,0.0546297037354,0.200297498779,0.18635973999,0.446369903564,0.856672463379,0.572247958984,0.354505905762,0.201909793701,0.0975348841553,0.0303075831299
106,486,0.0654935976562,0.266773164062,0.265572460938,0.0694756796875,0.337131484375,0.534480585937,0.0689122617188,0.254408515625,0.118576953125,0.0778162617187,0.163401953125,0.101098144531,0.173794375,0.134360273437,0.0545717148438,0.210106445313,0.184071992188,0.445912617187,0.857021875,0.572341796875,0.3544415625,0.201903398437,0.0975248007812,0.0302939414063
107,487,0.0657965233154,0.267259093018,0.263876390381,0.0697084848633,0.335389128418,0.537744327393,0.069063805542,0.24911269043,0.117640148926,0.0768766402588,0.16817005127,0.102277235718,0.167648525391,0.136878231201,0.0545099715576,0.21994963501,0.181871446533,0.445226439209,0.857354880371,0.572408984375,0.354386555176,0.201890084229,0.0975162940674,0.0302798001709
108,488,0.06606,0.26773,0.26219,0.069975,0.33361,0.54065,0.069228,0.24389,0.11674,0.07596,0.17319,0.10343,0.16163,0.13947,0.054402,0.22968,0.17969,0.4443,0.85764,0.57244,0.35433,0.20185,0.097507,0.030266
109,489,0.0662812235107,0.268198876953,0.260513795166,0.0702840106201,0.331784691162,0.543200743408,0.069405168335,0.238753741455,0.115882188721,0.075065177002,0.17848885498,0.1045604646,0.155747036133,0.142149226074,0.0542495402832,0.239255861816,0.177526413574,0.443131350098,0.857872562256,0.572430955811,0.354272958984,0.201781126709,0.0974969486084,0.0302524958496
110,490,0.0664606914062,0.26867921875,0.258847226562,0.0706446757812,0.329907148438,0.545405273438,0.0695958085938,0.233714179687,0.115071445313,0.074191015625,0.184095546875,0.105674640625,0.15000609375,0.144931328125,0.0540570234375,0.248644609375,0.17538171875,0.441718984375,0.858050976562,0.572380976562,0.354216796875,0.201683320313,0.0974864023438,0.03023925
111,491,0.0666318394775,0.269172197266,0.257194998779,0.0710436988525,0.328018624268,0.547308822021,0.0698130577393,0.228809046631,0.114310179443,0.0733453327637,0.189964807129,0.106796310791,0.144450913086,0.147786252441,0.053862314209,0.25779526123,0.173293566895,0.440100319824,0.858226622314,0.572305025635,0.354177421875,0.20158131958,0.0974786485596,0.0302279182129
